"Basal Exp (GFP, au)","4-OHT Induced Exp (GFP, au)","GZV Induced Exp (GFP, au)","Dual Induced Exp (GFP, au)",No. of Barcodes (basal),No. of Barcodes (4-OHT),No. of Barcodes (GZV),No. of Barcodes (Dual),No. of Binding sites,Binding site pattern,Core prom,Term spacing reporter,Prom. SynTF A,AD SynTF A,IDR SynTF A,ZF Affinity SynTF A,Term spacing SynTF A,Prom. SynTF B,AD SynTF B,IDR SynTF B,ZF Affinity SynTF B,Term spacing SynTF B,Orientation,and_score,or_score
958.64,2713.8,376.12,1631.8,2,2,1,2,3,4,1,1,1,3,1,3,1,3,4,1,4,1,3,0.6012970742132803,0.39234749228073107
916.56,2088.9,18002.0,68243.0,21,7,18,3,1,1,2,1,1,3,1,3,1,3,4,1,4,1,3,3.7908565714920566,2.2790652003142187
2632.6,959.53,23499.0,23499.0,1,1,1,1,2,3,3,1,1,3,1,3,1,3,4,1,4,1,3,1.0,0.36447998176707436
546.07,6974.4,5299.6,25871.0,4,3,2,4,3,2,1,3,2,4,2,3,1,3,4,1,4,1,3,3.7094230328056894,9.704982877653048
950.7,33803.0,6630.8,29217.0,17,12,13,13,3,2,2,3,2,4,2,3,1,3,4,1,4,1,3,0.8643315682040056,6.974650257704849
959.53,3759.2,120000.0,53743.0,2,5,4,3,2,3,2,3,2,4,2,3,1,3,4,1,4,1,3,0.44785833333333336,3.917751399122487
986.24,22273.0,9930.4,15018.0,4,5,6,4,3,3,2,3,2,4,2,3,1,3,4,1,4,1,3,0.674269294661698,10.068948734587929
2645.6,1428.8,404.91,820.38,8,2,10,10,2,4,1,1,3,1,1,4,1,3,4,1,4,1,3,0.3100922286059873,0.15305034774720291
892.62,1674.4,8672.6,13868.0,9,5,6,5,3,3,2,1,3,1,1,4,1,3,4,1,4,1,3,1.5990591056891819,1.8758262194438844
1370.1,23499.0,16076.0,959.53,1,1,1,1,3,1,1,3,1,2,1,4,1,3,4,1,4,1,3,0.04083280139580408,0.7003357419166485
2097.0,198000.0,55404.0,126000.0,2,5,5,10,3,2,1,3,1,2,1,4,1,3,4,1,4,1,3,0.6363636363636364,26.4206008583691
8142.1,161000.0,122000.0,60230.0,10,15,10,10,3,4,1,3,1,2,1,4,1,3,4,1,4,1,3,0.3740993788819876,7.397354490856167
1588.0,2867.4,85215.0,141000.0,18,18,28,26,2,1,2,3,1,2,1,4,1,3,4,1,4,1,3,1.654638267910579,1.8056675062972294
1095.4,19975.0,28457.0,2150.5,13,10,19,9,3,1,2,3,1,2,1,4,1,3,4,1,4,1,3,0.07557015848473135,1.9632097863794047
753.19,30926.0,2904.7,22292.0,5,5,6,5,3,2,2,3,1,2,1,4,1,3,4,1,4,1,3,0.7208174351678199,3.85653022477728
1178.0,23442.0,4897.5,26252.0,12,9,12,7,2,3,2,3,1,2,1,4,1,3,4,1,4,1,3,1.1198703182322327,4.157470288624788
68243.0,2836.9,70032.0,68243.0,3,3,3,3,2,2,1,1,2,2,1,4,1,3,4,1,4,1,3,0.9744545350696824,0.04157056401389154
4804.3,114000.0,26746.0,90127.0,3,3,3,3,3,2,1,1,2,2,1,4,1,3,4,1,4,1,3,0.7905877192982456,5.567096143038528
1963.6,158000.0,10270.0,2660.3,9,6,10,10,2,3,1,1,2,2,1,4,1,3,4,1,4,1,3,0.0168373417721519,1.3548074964351193
1852.7,1315.7,1561.8,1491.8,13,8,8,8,3,2,1,3,3,2,1,4,1,3,4,1,4,1,3,0.8052032169266475,0.7101527500404815
7957.1,198000.0,198000.0,22220.0,1,1,1,1,3,3,1,3,3,2,1,4,1,3,4,1,4,1,3,0.11222222222222222,2.7924746452853424
8029.3,145000.0,149000.0,124000.0,9,18,18,16,3,4,1,3,3,2,1,4,1,3,4,1,4,1,3,0.8322147651006712,15.443438406834966
1069.3,22938.0,15734.0,25233.0,25,16,30,20,2,1,2,3,3,2,1,4,1,3,4,1,4,1,3,1.1000523149359143,14.714299074160666
1451.5,21325.0,24335.0,21888.0,5,7,7,5,3,1,2,3,3,2,1,4,1,3,4,1,4,1,3,0.8994452434764743,14.691698243196694
866.57,122000.0,3248.9,1051.4,9,10,17,10,3,2,2,3,3,2,1,4,1,3,4,1,4,1,3,0.008618032786885247,1.213289174561778
1064.2,4004.3,2873.5,25487.0,19,16,32,16,2,3,2,3,3,2,1,4,1,3,4,1,4,1,3,6.364907724196488,2.7001503476790076
903.73,518.56,17954.0,42624.0,14,9,14,14,3,3,2,3,3,2,1,4,1,3,4,1,4,1,3,2.374067060265122,0.5737996968121009
766.37,5104.8,76542.0,20436.0,3,3,8,3,2,1,2,3,1,3,1,4,1,3,4,1,4,1,3,0.2669906717880379,6.661012304761408
553.8,12948.0,2046.8,5309.0,1,1,1,1,3,2,2,3,1,3,1,4,1,3,4,1,4,1,3,0.4100247142415817,3.6959191043698087
766.37,2872.3,9223.5,23266.0,1,8,9,8,2,3,2,3,1,3,1,4,1,3,4,1,4,1,3,2.5224697782837318,3.7479285462635543
479.76,19123.0,23499.0,17852.0,7,8,3,5,3,3,2,3,1,3,1,4,1,3,4,1,4,1,3,0.7596919017830546,37.21027180256795
1528.3,1391.8,869.23,4041.8,6,6,7,6,3,4,1,3,2,4,1,4,1,3,4,1,4,1,3,2.6446378328862137,0.5687561342668325
2052.9,959.53,23499.0,623.7,3,1,2,1,2,1,2,3,2,4,1,4,1,3,4,1,4,1,3,0.026541554959785524,0.3038141166155195
23769.0,24531.0,112000.0,198000.0,10,9,10,3,3,1,2,3,2,4,1,4,1,3,4,1,4,1,3,1.7678571428571428,1.0320585636753754
820.88,713.09,1188.2,845.72,10,8,10,9,3,2,2,3,2,4,1,4,1,3,4,1,4,1,3,0.7117656960107726,0.8686896988597603
8274.6,68243.0,33347.0,8092.0,11,1,7,8,3,3,2,3,2,4,1,4,1,3,4,1,4,1,3,0.11857626423222895,0.9779324680347086
380.0,365.3,796.96,467.65,11,5,10,5,3,3,2,1,1,4,2,4,1,3,4,1,4,1,3,0.5867923107809676,0.9613157894736842
2271.6,52575.0,8158.5,37385.0,1,1,2,2,2,2,1,1,3,1,1,1,1,6,4,1,4,1,3,0.7110794103661436,3.5915213946117275
318.85,113.78,329.87,337.75,1,1,1,1,1,1,2,1,3,2,2,1,1,6,4,1,4,1,3,1.0238881983811805,0.35684491140034497
461.04,20747.0,16598.0,20707.0,3,1,1,3,3,3,2,1,3,2,2,1,1,6,4,1,4,1,3,0.9980720104111438,36.00121464515009
942.14,1329.8,1518.7,2708.5,6,2,2,2,1,1,2,1,1,2,2,4,1,6,4,1,4,1,3,1.7834331994468953,1.4114675101364977
942.93,1695.1,885.31,2786.5,1,1,1,1,3,2,1,1,3,1,1,1,1,1,2,1,3,3,3,1.643855819715651,0.9388926007232774
1537.0,68957.0,67399.0,200000.0,32,33,27,32,3,1,1,1,1,5,1,1,1,1,1,2,4,1,3,2.9003581942369885,43.85100845803513
2285.3,45762.0,1897.4,9363.5,11,21,30,14,1,2,1,1,1,5,1,1,1,1,1,2,4,1,3,0.20461299768366767,0.8302629851660613
2020.1,153000.0,17278.0,165000.0,7,7,7,7,2,3,1,1,1,5,1,1,1,1,1,2,4,1,3,1.0784313725490196,8.553041928617395
2786.5,58566.0,745.02,8778.5,2,4,4,2,1,4,1,1,1,5,1,1,1,1,1,2,4,1,3,0.14989072157907318,0.26736766553023505
330.41,959.53,330.41,762.28,1,1,1,1,1,1,2,1,1,5,1,1,1,1,1,2,4,1,3,0.7944306066511729,1.0
391.62,2082.9,1737.1,7356.4,31,34,35,34,2,1,2,1,1,5,1,1,1,1,1,2,4,1,3,3.5318066157760812,4.435677442418671
330.41,651.6,340.14,959.53,1,1,1,1,3,1,2,1,1,5,1,1,1,1,1,2,4,1,3,1.4725751995089011,1.0294482612511726
651.2,7726.4,1367.4,11929.0,32,41,34,37,3,3,2,1,1,5,1,1,1,1,1,2,4,1,3,1.543927314143715,2.0998157248157248
422.12,2063.4,1518.9,7257.2,3,3,3,3,2,1,3,1,1,5,1,1,1,1,1,2,4,1,3,3.517107686342929,3.5982658959537575
1089.7,80507.0,80198.0,197000.0,1,1,1,1,3,1,1,2,1,5,1,1,1,1,1,2,4,1,3,2.4469921870147937,73.5964026796366
3645.9,116000.0,55017.0,185000.0,36,21,34,38,3,1,1,1,3,5,1,1,1,1,1,2,4,1,3,1.5948275862068966,15.090101209577881
2099.5,33483.0,2342.6,26291.0,24,27,27,29,1,2,1,1,3,5,1,1,1,1,1,2,4,1,3,0.7852044320998716,1.1157894736842104
2809.3,61463.0,53535.0,45254.0,12,10,7,13,2,3,1,1,3,5,1,1,1,1,1,2,4,1,3,0.736280363796105,16.10863916278076
5082.6,36348.0,1319.5,28395.0,2,2,2,2,1,4,1,1,3,5,1,1,1,1,1,2,4,1,3,0.781198415318587,0.25961122260260494
497.38,4438.7,3831.1,2730.2,38,22,35,29,2,1,2,1,3,5,1,1,1,1,1,2,4,1,3,0.6150900038299502,5.489163215247899
330.41,1101.7,8092.0,6469.5,4,5,1,5,3,1,2,1,3,5,1,1,1,1,1,2,4,1,3,0.7994933267424617,3.3343421809267273
359.15,12854.0,2669.3,21152.0,37,43,48,51,3,3,2,1,3,5,1,1,1,1,1,2,4,1,3,1.6455578030185156,7.432270639008772
26666.0,23499.0,25916.0,26462.0,1,1,1,1,3,3,2,1,1,1,2,1,1,1,1,2,4,1,3,0.9923498087452186,0.8812345308632716
1480.2,63385.0,919.06,39899.0,14,13,13,13,3,2,1,1,1,2,3,1,1,1,1,2,4,1,3,0.6294706949593752,0.6209025807323334
1351.8,171000.0,973.0,50024.0,3,12,4,14,3,4,1,1,1,2,3,1,1,1,1,2,4,1,3,0.29253801169590643,0.7197810326971446
548.38,1972.6,1656.1,398.33,3,11,10,10,1,2,2,1,1,2,3,1,1,1,1,2,4,1,3,0.20193146101591808,0.7263758707465626
264.16,3944.2,1003.1,5766.7,11,9,11,4,3,2,2,1,1,2,3,1,1,1,1,2,4,1,3,1.4620708889001572,3.7973198061780735
1007.3,5160.4,5613.6,5990.3,6,6,5,5,3,3,2,1,1,2,3,1,1,1,1,2,4,1,3,1.0671048881288299,5.123002084781098
511.13,5363.1,958.39,7224.1,1,1,1,1,3,2,3,1,1,2,3,1,1,1,1,2,4,1,3,1.3470008017750927,1.8750415745505058
8251.8,126000.0,52852.0,198000.0,12,7,11,5,3,2,1,1,3,2,3,1,1,1,1,2,4,1,3,1.5714285714285714,6.404905596354736
198000.0,116000.0,198000.0,198000.0,1,1,1,1,3,4,1,1,3,2,3,1,1,1,1,2,4,1,3,1.0,0.5858585858585859
545.93,724.05,757.34,929.98,36,26,37,41,1,2,2,1,3,2,3,1,1,1,1,2,4,1,3,1.227955739826234,1.3262689355778214
585.02,5869.8,1398.8,13707.0,17,16,16,9,3,2,2,1,3,2,3,1,1,1,1,2,4,1,3,2.335173259736277,2.391029366517384
463.45,1756.2,6184.1,9765.1,6,3,4,5,3,3,2,1,3,2,3,1,1,1,1,2,4,1,3,1.5790656684076907,3.7894055453662747
3695.8,37532.0,100000.0,10556.0,2,2,1,2,3,2,1,1,3,4,3,1,1,1,1,2,4,1,3,0.10556,2.8562151631581796
1639.8,2629.3,1153.8,1233.2,1,1,1,1,2,4,4,1,2,1,1,2,1,1,1,2,4,1,3,0.4690221732019929,0.703622392974753
2847.3,5967.2,5709.9,6815.4,1,1,1,1,3,4,1,3,1,2,1,2,1,1,1,2,4,1,3,1.1421437189971846,2.0053735117479716
563.26,10023.0,3593.0,23450.0,9,19,19,13,2,1,2,3,1,2,1,2,1,1,1,2,4,1,3,2.3396188765838573,6.378936903028797
8092.0,26700.0,1091.8,37049.0,1,1,1,1,3,1,2,3,1,2,1,2,1,1,1,2,4,1,3,1.3876029962546816,0.13492338111715274
581.47,20094.0,1693.2,11355.0,9,10,6,9,2,3,2,3,1,2,1,2,1,1,1,2,4,1,3,0.5650940579277396,2.9119301081741105
2326.1,70123.0,8710.8,116000.0,1,1,1,1,3,2,1,3,1,3,1,2,1,1,1,2,4,1,3,1.654236127946608,3.744808907613602
2239.9,65124.0,12438.0,154000.0,1,1,1,1,3,4,1,3,1,3,1,2,1,1,1,2,4,1,3,2.364719611817456,5.552926469931693
583.08,1078.8,2806.8,7495.8,1,1,1,1,2,1,2,3,1,3,1,2,1,1,1,2,4,1,3,2.6705857203933303,1.8501749331138093
480.55,406.82,1106.8,313.41,2,2,3,2,3,2,2,3,1,3,1,2,1,1,1,2,4,1,3,0.283167690639682,0.6521901987306212
675.03,803.71,8092.0,991.74,5,4,1,5,3,3,2,3,1,3,1,2,1,1,1,2,4,1,3,0.12255808205635195,1.1906285646563857
356.64,523.39,746.69,1218.9,1,1,1,1,2,4,4,1,2,3,1,2,1,1,1,2,4,1,3,1.6324043445070913,1.4675583221175414
3027.6,8464.5,16498.0,2794.5,4,3,5,3,2,1,2,3,2,4,1,2,1,1,1,2,4,1,3,0.1693841677779125,0.9230083234244947
2039.2,73107.0,78612.0,157000.0,4,4,4,3,3,1,1,1,1,5,1,2,1,1,1,2,4,1,3,1.9971505622551264,35.850823852491175
2163.5,21483.0,2320.1,2105.7,10,10,13,9,1,2,1,1,1,5,1,2,1,1,1,2,4,1,3,0.09801703672671414,0.9732840305061242
2161.2,87258.0,12379.0,131000.0,2,4,2,2,2,3,1,1,1,5,1,2,1,1,1,2,4,1,3,1.5012950101996378,5.727836387192301
381.34,2322.7,4531.2,5362.1,2,2,2,2,2,1,2,1,1,5,1,2,1,1,1,2,4,1,3,1.1833730579096047,6.090890019405255
584.72,4052.0,6851.5,16454.0,4,4,4,4,3,1,2,1,1,5,1,2,1,1,1,2,4,1,3,2.4015179157848645,6.92981255985771
450.57,8308.4,1234.6,12710.0,22,24,21,22,3,3,2,1,1,5,1,2,1,1,1,2,4,1,3,1.5297770930624428,2.74008478149899
3310.3,145000.0,56175.0,62856.0,8,7,7,7,3,1,1,1,2,5,1,2,1,1,1,2,4,1,3,0.4334896551724138,16.969761048847534
5099.1,20836.0,2788.9,1521.9,17,6,8,7,1,2,1,1,2,5,1,2,1,1,1,2,4,1,3,0.07304185064311769,0.2984644349002765
333.63,3614.4,330.41,7452.6,2,3,2,4,2,3,1,1,2,5,1,2,1,1,1,2,4,1,3,2.0619189907038513,0.9903485897551181
3005.5,17315.0,2487.6,4345.8,2,3,2,2,1,4,1,1,2,5,1,2,1,1,1,2,4,1,3,0.2509846953508519,0.8276825819331226
681.7,2250.9,2547.2,1235.4,20,8,17,11,3,3,2,1,2,5,1,2,1,1,1,2,4,1,3,0.48500314070351763,1.8122341205809007
2462.0,526.19,1529.5,75482.0,21,25,15,22,3,1,1,1,3,5,1,2,1,1,1,2,4,1,3,30.65881397238018,0.21372461413484975
1409.9,1076.7,2340.3,2689.3,24,37,29,28,1,2,1,1,3,5,1,2,1,1,1,2,4,1,3,1.1491261804042217,0.7636711823533584
1143.5,54301.0,61035.0,10765.0,12,9,9,1,2,3,1,1,3,5,1,2,1,1,1,2,4,1,3,0.1763742115179815,9.414079580236118
1266.0,1006.6,782.24,1653.1,1,4,2,1,1,4,1,1,3,5,1,2,1,1,1,2,4,1,3,1.3057661927330173,0.6178830963665087
793.43,540.79,3920.5,5267.9,46,50,55,50,2,1,2,1,3,5,1,2,1,1,1,2,4,1,3,1.3436806529779364,0.6815850169517159
1958.3,1713.0,19431.0,35640.0,6,7,7,7,3,1,2,1,3,5,1,2,1,1,1,2,4,1,3,1.8341824918943956,0.8747382934177603
777.29,546.64,3772.9,5221.9,1,1,1,1,2,3,2,1,3,5,1,2,1,1,1,2,4,1,3,1.384054705929126,0.7032639040769855
861.95,428.16,857.28,663.95,16,23,22,19,3,3,2,1,3,5,1,2,1,1,1,2,4,1,3,0.7702882997853704,0.4967341493126051
777.29,546.64,3772.9,5221.9,1,1,1,1,2,1,3,1,3,5,1,2,1,1,1,2,4,1,3,1.384054705929126,0.7032639040769855
631.96,436.43,681.68,335.68,1,1,1,1,2,1,1,3,2,1,2,2,1,1,1,2,4,1,3,0.49243046590775735,0.5311728590417115
330.41,330.41,1227.2,11415.0,1,1,1,1,3,1,1,3,2,1,2,2,1,1,1,2,4,1,3,9.301662320730117,1.0
674.58,5667.3,218.79,3169.6,10,6,11,8,3,2,1,3,2,1,2,2,1,1,1,2,4,1,3,0.5592786688546574,0.32433514186604995
137000.0,17429.0,113000.0,147000.0,10,4,14,7,3,4,1,3,2,1,2,2,1,1,1,2,4,1,3,1.072992700729927,0.1272189781021898
591.41,475.19,1677.4,2064.7,5,6,5,7,2,1,2,3,2,1,2,2,1,1,1,2,4,1,3,1.230893048765947,0.8034865829120238
742.96,1213.5,22745.0,18071.0,9,8,8,9,3,1,2,3,2,1,2,2,1,1,1,2,4,1,3,0.794504286656408,1.6333315387100247
466.15,8092.0,281.32,28943.0,3,1,4,2,3,2,2,3,2,1,2,2,1,1,1,2,4,1,3,3.5767424616905585,0.6034967285208624
784.75,957.19,1037.5,1731.8,8,8,9,5,2,3,2,3,2,1,2,2,1,1,1,2,4,1,3,1.6692048192771083,1.2197387703090157
370.51,577.94,431.1,2789.4,2,3,5,3,3,3,2,3,2,1,2,2,1,1,1,2,4,1,3,4.826452572931446,1.163531348681547
724.89,913.59,1373.1,651.03,1,1,1,1,3,1,2,1,1,2,2,2,1,1,1,2,4,1,3,0.47413152720122353,0.898108678558126
490.51,874.64,1368.7,3563.0,5,4,5,5,3,2,1,1,1,2,3,2,1,1,1,2,4,1,3,2.6032001168992474,1.783123687590467
630.95,6985.1,1412.8,8594.3,1,1,1,1,3,2,2,1,3,2,3,2,1,1,1,2,4,1,3,1.2303760862407123,2.239163166653459
6800.6,68243.0,12432.0,72912.0,1,1,1,1,3,2,1,1,2,3,3,2,1,1,1,2,4,1,3,1.0684172735665196,1.8280739934711643
588.02,8092.0,967.19,6438.6,1,1,1,1,3,2,2,1,2,3,3,2,1,1,1,2,4,1,3,0.7956747404844291,1.6448250059521787
872.92,3954.6,2718.4,7794.8,1,1,6,6,3,3,2,1,2,3,3,2,1,1,1,2,4,1,3,1.9710716633793557,3.11414562617422
67332.0,20280.0,38950.0,68599.0,9,5,8,8,3,2,1,1,3,4,3,2,1,1,1,2,4,1,3,1.0188172043010753,0.30119408305114953
330.41,3589.1,1460.5,2510.4,5,7,11,12,1,2,2,1,3,4,3,2,1,1,1,2,4,1,3,0.6994511158786326,4.4202657304561
23322.0,190000.0,36687.0,191000.0,1,1,1,1,3,2,1,3,2,4,2,3,1,1,1,2,4,1,3,1.0052631578947369,1.5730640596861332
68243.0,166000.0,1177.9,8473.6,1,8,13,1,3,4,1,3,2,4,2,3,1,1,1,2,4,1,3,0.05104578313253012,0.017260378353823838
330.41,1065.0,2636.7,3911.8,3,13,8,8,2,1,2,3,2,4,2,3,1,1,1,2,4,1,3,1.4835969203929156,3.2232680608940405
609.64,6284.0,599.7,33813.0,17,20,20,20,3,1,2,3,2,4,2,3,1,1,1,2,4,1,3,5.380808402291534,0.9836952955842794
963.54,63070.0,636.73,53485.0,28,32,27,33,3,2,2,3,2,4,2,3,1,1,1,2,4,1,3,0.8480260028539718,0.6608236295327646
485.94,81305.0,479.12,16666.0,2,14,3,5,2,3,2,3,2,4,2,3,1,1,1,2,4,1,3,0.2049812434659615,0.9859653455159073
2316.6,195000.0,19189.0,191000.0,25,25,27,27,3,2,1,3,1,2,1,4,1,1,1,2,4,1,3,0.9794871794871794,8.283259949926617
2570.4,8016.5,11863.0,3519.1,52,42,55,48,3,4,1,3,1,2,1,4,1,1,1,2,4,1,3,0.2966450307679339,1.369086523498288
936.02,6683.1,2090.7,73326.0,24,20,28,26,2,1,2,3,1,2,1,4,1,1,1,2,4,1,3,10.971854378955873,2.2336061195273604
454.93,23285.0,6553.4,30989.0,29,41,42,40,3,1,2,3,1,2,1,4,1,1,1,2,4,1,3,1.3308567747476916,14.40529312201877
666.49,19333.0,1135.6,20994.0,33,43,41,44,3,2,2,3,1,2,1,4,1,1,1,2,4,1,3,1.0859152744012828,1.703851520652973
670.3,18410.0,1855.9,19224.0,25,23,19,25,2,3,2,3,1,2,1,4,1,1,1,2,4,1,3,1.0442151004888647,2.768760256601522
621.19,14657.0,990.56,4662.9,19,15,15,19,3,3,2,3,1,2,1,4,1,1,1,2,4,1,3,0.31813467967524045,1.594616783914744
545.6,19498.0,2378.9,5624.1,1,1,1,1,2,4,2,3,1,2,1,4,1,1,1,2,4,1,3,0.28844496871474,4.360153958944282
710.87,17524.0,5960.5,40105.0,1,1,1,2,3,1,3,3,1,2,1,4,1,1,1,2,4,1,3,2.2885756676557865,8.384796094925935
375.8,5439.1,7651.9,11727.0,1,1,1,1,2,1,1,3,3,2,1,4,1,1,1,2,4,1,3,1.5325605405193483,14.473390101117616
860.76,23499.0,2778.8,22093.0,1,1,2,1,3,1,1,3,3,2,1,4,1,1,1,2,4,1,3,0.9401676667092217,3.228309865700079
7214.9,30022.0,13973.0,15937.0,30,29,22,22,3,2,1,3,3,2,1,4,1,1,1,2,4,1,3,0.5308440476983546,1.9366865791625665
322.25,621.61,674.74,622.7,1,1,1,1,3,3,1,3,3,2,1,4,1,1,1,2,4,1,3,0.9228739959095356,1.928968192397207
20521.0,189000.0,75738.0,4747.7,29,37,36,19,3,4,1,3,3,2,1,4,1,1,1,2,4,1,3,0.02512010582010582,0.23135812094927147
355.14,23825.0,8629.5,17330.0,32,48,25,30,2,1,2,3,3,2,1,4,1,1,1,2,4,1,3,0.7273871983210913,24.298868052035818
745.27,22575.0,14016.0,25118.0,39,32,33,28,3,1,2,3,3,2,1,4,1,1,1,2,4,1,3,1.1126467331118495,18.806607001489393
534.73,43426.0,1191.6,18384.0,14,13,9,9,3,2,2,3,3,2,1,4,1,1,1,2,4,1,3,0.42334085570856167,2.2284143399472627
13302.0,32154.0,1860.6,24099.0,10,9,14,18,2,3,2,3,3,2,1,4,1,1,1,2,4,1,3,0.7494868445605524,0.13987370320252593
1026.4,1474.7,2475.6,1071.4,56,50,55,46,3,3,2,3,3,2,1,4,1,1,1,2,4,1,3,0.4327839715624496,1.043842556508184
499.02,68180.0,2786.5,959.53,2,2,1,1,2,1,3,3,3,2,1,4,1,1,1,2,4,1,3,0.01407348195951892,1.9228287443389043
396.2,23647.0,7170.4,24605.0,1,1,1,1,3,3,3,3,3,2,1,4,1,1,1,2,4,1,3,1.0405125385884044,18.097930338213022
2183.4,31329.0,21731.0,82452.0,5,5,10,5,3,2,1,3,1,3,1,4,1,1,1,2,4,1,3,2.6318107823422388,9.95282586791243
2221.2,61746.0,10027.0,151000.0,8,8,8,8,3,4,1,3,1,3,1,4,1,1,1,2,4,1,3,2.4455025426748294,4.514226544210337
555.54,14921.0,2908.3,10112.0,8,7,7,8,2,1,2,3,1,3,1,4,1,1,1,2,4,1,3,0.6777025668520876,5.235086582424309
470.77,1077.7,584.86,1332.0,2,2,3,2,3,2,2,3,1,3,1,4,1,1,1,2,4,1,3,1.235965482045096,1.2423476432228053
918.27,939.99,886.51,11845.0,15,15,15,15,2,3,2,3,1,3,1,4,1,1,1,2,4,1,3,12.601197885083884,0.9654132226904941
680.62,888.88,8072.4,1586.3,9,7,4,11,3,3,2,3,1,3,1,4,1,1,1,2,4,1,3,0.19650909271096575,1.3059857189033528
13861.0,959.53,1076.2,172000.0,2,1,3,1,3,4,1,3,2,4,1,4,1,1,1,2,4,1,3,12.40891710554794,0.06922516412957218
3291.3,8515.3,27309.0,23499.0,2,2,5,2,2,1,2,3,2,4,1,4,1,1,1,2,4,1,3,0.8604855542128969,2.5872147783550568
959.53,44714.0,23499.0,959.53,1,5,1,1,3,2,2,3,2,4,1,4,1,1,1,2,4,1,3,0.02145927450015655,1.0
1789.6,561.85,2428.8,939.48,3,1,4,1,2,3,2,3,2,4,1,4,1,1,1,2,4,1,3,0.3868083003952569,0.31395283862315604
10042.0,1107.9,23442.0,23499.0,3,3,4,4,3,3,2,3,2,4,1,4,1,1,1,2,4,1,3,1.002431533145636,0.11032662816172079
2209.3,23499.0,68243.0,69461.0,2,2,2,2,2,1,1,1,1,5,1,4,1,1,1,2,4,1,3,1.0178479844086572,10.63640066989544
1890.8,71466.0,75340.0,142000.0,68,53,68,47,3,1,1,1,1,5,1,4,1,1,1,2,4,1,3,1.8847889567294929,37.7966998096044
2339.8,43706.0,2936.6,2842.2,17,15,21,14,1,2,1,1,1,5,1,4,1,1,1,2,4,1,3,0.06502997300141856,1.2147192067698092
2966.3,87139.0,9953.7,93955.0,6,9,6,7,2,3,1,1,1,5,1,4,1,1,1,2,4,1,3,1.0782198556329543,3.355594511681219
2152.9,64213.0,73720.0,134000.0,3,2,3,2,3,3,1,1,1,5,1,4,1,1,1,2,4,1,3,1.8176885512750949,29.826280830507685
296.68,959.53,2786.5,463.93,2,1,1,2,1,4,1,1,1,5,1,4,1,1,1,2,4,1,3,0.1664920150726718,1.5637387083726575
562.91,2701.0,1207.5,8342.2,66,49,57,41,2,1,2,1,1,5,1,4,1,1,1,2,4,1,3,3.088559792669382,2.145103124833455
576.57,6296.4,5890.0,16677.0,3,13,5,5,3,1,2,1,1,5,1,4,1,1,1,2,4,1,3,2.64865637507147,10.215585271519503
480.78,2573.5,5340.7,22040.0,1,1,1,1,2,3,2,1,1,5,1,4,1,1,1,2,4,1,3,4.1267998576965566,5.3527600981738015
368.72,12673.0,1643.0,20120.0,45,54,47,47,3,3,2,1,1,5,1,4,1,1,1,2,4,1,3,1.587627239012073,4.4559557387719675
404.26,10745.0,1201.1,15371.0,1,1,1,1,3,3,3,1,1,5,1,4,1,1,1,2,4,1,3,1.4305258259655653,2.9711077029634394
3017.6,22977.0,18908.0,7637.0,3,3,3,3,2,1,1,1,2,5,1,4,1,1,1,2,4,1,3,0.33237585411498455,2.530819194061506
2962.0,136000.0,53867.0,50737.0,47,49,52,42,3,1,1,1,2,5,1,4,1,1,1,2,4,1,3,0.37306617647058826,17.12930452397029
3039.6,11183.0,2911.4,910.65,37,27,41,30,1,2,1,1,2,5,1,4,1,1,1,2,4,1,3,0.08143163730662613,0.2995953414923016
358.34,89726.0,700.73,8138.7,3,3,4,6,2,3,1,1,2,5,1,4,1,1,1,2,4,1,3,0.09070614983393888,1.9554892002009268
930.73,7584.8,4390.0,2475.8,2,2,2,2,3,3,1,1,2,5,1,4,1,1,1,2,4,1,3,0.32641598987448583,2.660062531561248
3120.0,18194.0,2799.7,7538.6,5,4,6,4,1,4,1,1,2,5,1,4,1,1,1,2,4,1,3,0.414345388589645,0.8973397435897436
641.27,2455.6,1409.0,253.06,64,46,63,37,2,1,2,1,2,5,1,4,1,1,1,2,4,1,3,0.1030542433621111,0.3946231696477303
603.67,2793.4,1987.6,379.24,43,28,39,25,3,3,2,1,2,5,1,4,1,1,1,2,4,1,3,0.1357628696212501,0.6282240296850929
1744.9,67766.0,23499.0,71057.0,1,1,1,1,3,3,2,1,1,1,2,4,1,1,1,2,4,1,3,1.0485641767257916,13.467247406728179
660.04,11543.0,1258.6,23439.0,1,1,1,1,3,2,2,3,1,1,2,4,1,1,1,2,4,1,3,2.030581304686823,1.906854130052724
6956.1,28445.0,121000.0,178000.0,3,3,3,3,2,1,3,1,2,1,1,1,1,2,1,2,4,1,3,1.4710743801652892,4.089216658759937
1137.7,1842.2,6316.1,6384.5,2,3,2,2,3,1,3,1,2,1,1,1,1,2,1,2,4,1,3,1.0108294675511786,1.6192317834226948
2786.5,198000.0,23499.0,198000.0,2,1,2,1,2,1,3,1,3,2,1,2,1,2,1,2,4,1,3,1.0,8.433159877983133
359.9,1506.7,75142.0,37782.0,6,4,5,4,3,1,3,1,3,2,1,2,1,2,1,2,4,1,3,0.5028080168214847,4.186440677966102
3377.5,61399.0,176000.0,272.36,5,5,5,6,2,3,3,1,1,3,1,2,1,2,1,2,4,1,3,0.0015475,0.08063952627683198
